smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
Cc1nc(CB(O)O)n(C)n1	575471528	KMSUWURUCUOJAB-UHFFFAOYSA-N	154.966	-1.322	50	10	AAGE	
NC(=O)NNC(=O)c1nc[nH]n1	575587326	REDAVNAPAYNHCG-UHFFFAOYSA-N	170.132	-1.882	50	10	AAGE	
N[C@H]1N[C@@H]2NCN[C@H]2[C@@H](Cl)N1	585662372	WQAUMAKLAOPFGY-NEEWWZBLSA-N	177.639	-2.169	50	10	AAGE	
NNC(=O)[C@H]1C[C@@H]1CN1CCNC1=O	885894785	QSCNOBONHFTQPE-RITPCOANSA-N	198.226	-1.362	50	10	AAGE	
NNC(=O)[C@H]1CC[C@@H]1N	1879988991	NGDPOIJXMQMDPC-IMJSIDKUSA-N	129.163	-1.286	50	10	AAGE	
C=CC1(O)CN(CC(=O)NN)C1	1881283128	UEQISTXLYUMSTJ-UHFFFAOYSA-N	171.200	-1.791	50	10	AAGE	
O=C(NCC=CB(O)O)c1cc[nH]n1	1892923713	INNCACJFIZOYHQ-UHFFFAOYSA-N	194.987	-1.292	50	10	AAGE	
NCCCn1cnc(C(=O)NN)c1	2209103205	RKLOBZOOYARQRR-UHFFFAOYSA-N	183.215	-1.165	50	10	AAGE	
C[C@H]1CC(=O)N(C(=O)C#CB(O)O)C1	2241468097	HHLCWFNWUDSBOV-LURJTMIESA-N	194.983	-1.603	50	10	AAGE	
CC(C)(CCN)NC(=O)C#CB(O)O	2241468342	MBBBFKIXKUUKFM-UHFFFAOYSA-N	198.031	-1.755	50	10	AAGE	
CCNC(=O)c1cncc(B(O)O)c1	2241474860	MFZUKASUIGVHNB-UHFFFAOYSA-N	193.999	-1.489	50	10	AAGE	
Cc1scc(C(N)=O)c1B(O)O	2297009879	ZAHCNZPPEWRTBJ-UHFFFAOYSA-N	185.013	-1.165	50	10	AAGE	
C[C@@H](C(=O)NN)n1cncn1	39136664	HPYLBLKDEWZBMN-BYPYZUCNSA-N	155.161	-1.171	50	10	AAGE	
CN1CCn2c(cnc2C(=O)NN)C1	75848651	JTGMNBRAKCVABE-UHFFFAOYSA-N	195.226	-1.068	50	10	AAGE	
CN(C)[C@H]1CCN(CC(=O)NN)C1	82469327	OFQZBMAWEZTOIE-ZETCQYMHSA-N	186.259	-1.388	50	10	AAGE	
CCOCCN(C)C(=O)C(=O)NN	87978854	VRBTXZFBOROQFU-UHFFFAOYSA-N	189.215	-1.529	50	10	AAGE	
Cc1nc(B(O)O)ccc1C=O	238478144	MKZFPBVVTBDDHK-UHFFFAOYSA-N	164.957	-1.118	50	10	AAGE	
C[C@@H](C(=O)NN)N1CC(C(N)=O)C1	306557249	NRLHYJJSEIHLGJ-BYPYZUCNSA-N	186.215	-2.218	50	10	AAGE	
C/C(N)=C(/C#N)C(=O)C(N)=O	307482346	QUCCIPGLVXNZNV-ONEGZZNKSA-N	153.141	-1.203	50	10	AAGE	
Cc1c(NC(=O)C(=O)NN)nnn1C	606273418	ZMVLULBZYBEFJY-UHFFFAOYSA-N	198.186	-1.948	50	10	AAGE	
CO[C-](O)C1=C=C(B(O)O)C#C[C-]1O	885797509	ZFVCGSRQWRBVPT-UHFFFAOYSA-N	193.951	-1.120	50	10	AAGE	
OB(O)c1cnc(O)c2cncn12	1882593554	AHBJNDSULHGZSF-UHFFFAOYSA-N	178.944	-1.885	50	10	AAGE	
O=C(Cn1cnnc1)NNCCO	1929838954	WAPXZBFYSKFCLO-UHFFFAOYSA-N	185.187	-2.109	50	10	AAGE	
Cn1ncnc1[C@@](C)(N)B(O)O	1932756549	JNSXKMPQNYWHTA-RXMQYKEDSA-N	169.981	-1.999	50	10	AAGE	
OB(O)c1cccnc1-n1ccnc1	1956965252	KCAKKOGFZJYTBH-UHFFFAOYSA-N	188.983	-1.053	50	10	AAGE	
CC(C)n1cc(B(O)O)cnc1=O	2209395992	NDKQXUFOVQSTGS-UHFFFAOYSA-N	181.988	-1.496	50	10	AAGE	
C[C@H]1[C@@H](O)CN1C(=O)C#CB(O)O	2241468941	XJZPGGSZTKWZNK-WDSKDSINSA-N	182.972	-2.407	50	10	AAGE	
NC[C@H]1C[C@H]1NC(=O)C1(B(O)O)CC1	2241473043	BVIGHSMEUBAWTA-PHDIDXHHSA-N	198.031	-1.543	50	10	AAGE	
C[C@H]1C[C@H]1N(C)C(=O)C#CB(O)O	2241476305	PIONYROGKCBWMW-NKWVEPMBSA-N	181.000	-1.131	50	10	AAGE	
C#CCN(CC#C)C(=O)C#CB(O)O	2241479209	UBDWYFOTZSSQKT-UHFFFAOYSA-N	188.979	-1.903	50	10	AAGE	
CC(=O)NNC(=O)/C=C\C(=O)O	39202270	PIXVUXJXPDOTRO-IHWYPQMZSA-N	172.140	-1.206	50	10	AAGE	
C[C@H]1COCCN1CC(=O)NN	82467539	VKZLCUMSFPMOQQ-LURJTMIESA-N	173.216	-1.303	50	10	AAGE	
CN(C)NC(=O)C1CNC1	147295357	NQIZIAHLWUDPBK-UHFFFAOYSA-N	143.190	-1.201	50	10	AAGE	
CO[C@H](C)[C@@H](O)C(=O)NNC(C)=O	308288096	AITKIMIVBLYTGK-INEUFUBQSA-N	190.199	-1.451	50	10	AAGE	
CCC(=O)NNC(=O)CNC(N)=O	308322622	ZOUQFLNYWGCNAA-UHFFFAOYSA-N	188.187	-1.788	50	10	AAGE	
C[C@@H](N)C=NNC(N)=O	383583241	MGYXXKYBIIAWIT-GSVOUGTGSA-N	130.151	-1.012	50	10	AAGE	
CC(=O)Nc1cc(B(O)O)ccn1	404992477	VGPPCWGJMWFOPC-UHFFFAOYSA-N	179.972	-1.280	50	10	AAGE	
COC[C@H](C)n1ccc(B(O)O)n1	694227687	JBWZCCPDRWLBBQ-LURJTMIESA-N	184.004	-1.230	50	10	AAGE	
CC(=O)NNC(=O)[C@H]1CCNC1=O	1440724863	YTXOGGRBGOIJDX-YFKPBYRVSA-N	185.183	-1.710	50	10	AAGE	
Nc1nc(O)nc(O)c1B(O)O	1881410022	XKLXFFCVPYENBD-UHFFFAOYSA-N	170.921	-2.850	50	10	AAGE	
NNC(=O)CN1CC[C@H](O)[C@@H]1C1CC1	1887034518	HTHBVADZZPGJIV-CBAPKCEASA-N	199.254	-1.179	50	10	AAGE	
O=CNCCc1ccc(B(O)O)cc1	1904778815	BHLCZSABRZCABN-UHFFFAOYSA-N	193.011	-1.345	50	10	AAGE	
CO[C@]1([C@@H](N)B(O)O)CCOC1	1931461880	UMKDIHCRJYULPI-PHDIDXHHSA-N	174.993	-1.869	50	10	AAGE	
NNC(=O)CN1C[C@@H]2C[C@H](C[C@H]2O)C1	1956043844	ATZUOEOIVOXCRL-GJMOJQLCSA-N	199.254	-1.321	50	10	AAGE	
CCn1ncc(B(O)O)c1C(=O)NC	2241494649	AROQRELRWAZPOS-UHFFFAOYSA-N	197.003	-2.058	50	10	AAGE	
CNC(=O)CCNC(=O)C(=O)NN	45014872	QVQWMFCIEDIMSE-UHFFFAOYSA-N	188.187	-2.771	50	10	AAGE	
C[C@@H]1C(=O)NCCN1C(=O)NN	82476214	KUUJYASHOSMFCZ-SCSAIBSYSA-N	172.188	-1.610	50	10	AAGE	
O=C(CO)[C@@H](O)[C@H](O)CCl	104688459	BRPVATGUACRJDP-WUJLRWPWSA-N	168.576	-1.492	50	10	AAGE	
NCC(=S)N1CCC[C@@H]1B(O)O	210103518	BRDRYHPKJPYVGP-RXMQYKEDSA-N	188.061	-1.251	50	10	AAGE	
O=c1[nH]ccc2c(B(O)O)cncc12	238637129	LIFXNXVMAXUNPT-UHFFFAOYSA-N	189.967	-1.397	50	10	AAGE	
OB(O)c1ccnc2c1OCO2	238652287	JGAZFVSWWOQOFQ-UHFFFAOYSA-N	166.929	-1.510	50	10	AAGE	
O=CC1=CNC(=S)N[C@@H]1O	238714639	AMPPQQPWMHDRJO-SCSAIBSYSA-N	158.182	-1.135	50	10	AAGE	
N#Cc1cc(CO)ncc1B(O)O	238714773	NYQOYOLBWHIZCP-UHFFFAOYSA-N	177.956	-1.875	50	10	AAGE	
N#C[C@H](O)[C@H]1NC(=O)CNC1=O	260720975	JATAXIPSPLTZCL-WVZVXSGGSA-N	169.140	-2.515	50	10	AAGE	
C#CCNC(=O)NNC(C)=O	306479654	DTDIGBCUJVWZFO-UHFFFAOYSA-N	155.157	-1.030	50	10	AAGE	
NNC(=O)[C@@H]1CNCCOC1	575466700	SOIFEMUEOPQCBG-RXMQYKEDSA-N	159.189	-1.788	50	10	AAGE	
CC(=O)N[C@@H](C)C(=O)NCB(O)O	702021770	FPYZYGZVKCPIDS-BYPYZUCNSA-N	187.992	-2.361	50	10	AAGE	
CN(C)CCC(=O)NCB(O)O	702031531	WUJODZVSAXNQJB-UHFFFAOYSA-N	174.009	-1.934	50	10	AAGE	
C[C@@]1(C(=O)NN)COCCO1	1880472329	FEHHYFMLJIHFKG-LURJTMIESA-N	160.173	-1.218	50	10	AAGE	
C[C@@H](OCCN(C)C)C(=O)NN	1880638897	CBIRXHZKGGOHOD-ZCFIWIBFSA-N	175.232	-1.057	50	10	AAGE	
NNC(=O)CN1CC([N+](=O)[O-])C1	1881203439	ARIXCEQNHSPGED-UHFFFAOYSA-N	174.160	-2.063	50	10	AAGE	
C[C@@]12C[C@H]1CN(C(=O)C(=O)NN)C2	1932260612	AFUNODJZLZSFFZ-XNCJUZBTSA-N	183.211	-1.155	50	10	AAGE	
Cn1cnc2ccc(B(O)O)nc21	2209191473	RVTHTZAKBAZYER-UHFFFAOYSA-N	176.972	-1.352	50	10	AAGE	
OCCONc1ncccc1B(O)O	2210061848	ZFFKCWBMCNRUFR-UHFFFAOYSA-N	197.987	-1.903	50	10	AAGE	
CC(C)(CN)NC(=O)C#CB(O)O	2241467845	BVERMJWKJFYDCW-UHFFFAOYSA-N	184.004	-2.145	50	10	AAGE	
CN(C(=O)C#CB(O)O)[C@H]1CCNC1	2241478955	OGBFVVAJGTVITE-ZETCQYMHSA-N	196.015	-2.178	50	10	AAGE	
O=C(F)N[C@H]1C[C@@H](O)[C@H](O)[C@@H]1O	2297160226	LJBUFLRSGWYIIJ-RSJOWCBRSA-N	179.147	-1.480	50	10	AAGE	
NC(=O)N/N=C/C[C@H](N)CO	238687591	QMWLTUZGHKLXJZ-JYYNAFNISA-N	160.177	-1.650	50	10	AAGE	
NNC(=O)N1C[C@H]2C(=O)NC(=O)[C@@H]2C1	306801883	SCHPKTSMXWHLEB-QWWZWVQMSA-N	198.182	-2.226	50	10	AAGE	
NC[C@]1(C(=O)NN)CCCOC1	606253243	HEMQMSFCLMVYBE-SSDOTTSWSA-N	173.216	-1.268	50	10	AAGE	
CNNC(=O)[C@@H]1CCCS1(=O)=O	606265188	YEMBHNHPWFEGTA-YFKPBYRVSA-N	192.240	-1.186	50	10	AAGE	
O=C(NCB(O)O)N1CCOCC1	706474713	FDTOQTOYPUJWGV-UHFFFAOYSA-N	187.992	-1.960	50	10	AAGE	
NNC(=O)C(=O)NC[C@H]1C[C@H]1F	1881096901	DBJGARQBVUVCNJ-QWWZWVQMSA-N	175.163	-1.550	50	10	AAGE	
NNC(=O)N1C[C@@H]2C[C@H]2[C@H]1CO	1881459338	HKJULZFSKFSUQO-KVQBGUIXSA-N	171.200	-1.118	50	10	AAGE	
NNC(=O)CN1CC[C@@]12CCOC2	1915572402	HUDOEMOPBZDSBM-QMMMGPOBSA-N	185.227	-1.159	50	10	AAGE	
CN(C)NC(=O)CN1CC[C@@H](N)C1	1953974575	XLGBPIJXABQEBW-SSDOTTSWSA-N	186.259	-1.388	50	10	AAGE	
CC=CCNC(=O)C#CB(O)O	2241467748	AIVMNBPGYFCVST-UHFFFAOYSA-N	166.973	-1.306	50	10	AAGE	
O=C(C#CB(O)O)NC[C@H]1C[C@@H]1F	2241471505	JUWLIWQQTPKDLA-RITPCOANSA-N	184.963	-1.524	50	10	AAGE	
O=C([C@H]1C[C@@H](B(O)O)C1)N1CC(O)C1	2241474287	ADDLCIXROCIFCZ-OLQVQODUSA-N	199.015	-1.558	50	10	AAGE	
CCCCC(C(=O)NN)C(=O)NN	26892160	MWDRNYUVIIMDJO-UHFFFAOYSA-N	188.231	-1.227	50	10	AAGE	
CCC1(O)CN(C(=O)C(=O)NN)C1	306659505	LONAPKCRQXTPQT-UHFFFAOYSA-N	187.199	-2.040	50	10	AAGE	
CO[C-](O)C1=C=C(B(O)O)C#CN1	885388326	VZEWZMZYTUYAOQ-UHFFFAOYSA-N	179.948	-1.520	50	10	AAGE	
NNC(=O)[C@H]1C[C@@H]1C(=O)O	1614719156	SYHHRAFVDOTRIK-HRFVKAFMSA-N	144.130	-1.303	50	10	AAGE	
CNC(=O)NCC=CB(O)O	1880425279	YESDJSUQYNMRKU-UHFFFAOYSA-N	157.966	-1.516	50	10	AAGE	
CO[C@@H]1CCN[C@@H](C(=O)NN)C1	1881069040	KOKSXBTYMGMEAT-PHDIDXHHSA-N	173.216	-1.257	50	10	AAGE	
NNC(=O)COCC1[C@H]2COC[C@H]12	1890792221	SSOHNTPYOBVKNA-WDSKDSINSA-N	186.211	-1.115	50	10	AAGE	
C[C@@H](Cn1cccnc1=O)C(=O)NN	1912215191	HDPIOQGKABFFJE-LURJTMIESA-N	196.210	-1.131	50	10	AAGE	
O=C1CC([C@H](O)CO)CC(=O)O1	1951726323	UZGKZBGGSBXWMQ-RXMQYKEDSA-N	174.152	-1.181	50	10	AAGE	
Cn1nc(C(F)F)nc1B(O)O	2209086117	VVAPPGHGICUZIE-UHFFFAOYSA-N	176.919	-1.568	50	10	AAGE	
CCNC(=O)c1cc(B(O)O)cn1C	2241474020	VGJLSZHYJIDNAJ-UHFFFAOYSA-N	196.015	-1.545	50	10	AAGE	
C=C[C@H](C)NC(=O)C#CB(O)O	2241479114	ROHPNSYHCJGLTC-LURJTMIESA-N	166.973	-1.308	50	10	AAGE	
O=C(N[C@H]1CCNC1)[C@H]1C[C@@H]1B(O)O	2241496515	UESJJDILQWLRKN-ACZMJKKPSA-N	198.031	-1.673	50	10	AAGE	
O=C(NO)c1cccc(B(O)O)c1F	2241583702	BTZDEUSTDPRUHP-UHFFFAOYSA-N	198.946	-1.376	50	10	AAGE	
CNC(=O)c1cocc1B(O)O	2241751808	INTHWMXQKHECTO-UHFFFAOYSA-N	168.945	-1.681	50	10	AAGE	
O=C/C=C/N[C@@H](CO)C(=O)O	33985256	ZQCKKBHLJIDYRB-WYPBCBNTSA-N	159.141	-1.266	50	10	AAGE	
Cn1cc([C@H](N)C(=O)NN)cn1	149428939	CMATYKWNRQSQKC-YFKPBYRVSA-N	169.188	-1.590	50	10	AAGE	
Cc1nccc(C#N)c1B(O)O	238487790	PGOVKDQIWSYCQJ-UHFFFAOYSA-N	161.957	-1.059	50	10	AAGE	
Nc1cnc(F)c(B(O)O)c1	238589586	IXJYQXNMTDOMJJ-UHFFFAOYSA-N	155.925	-1.517	50	10	AAGE	
O[C@@H]1[C@@H](Cl)CO[C@@H](O)[C@H]1O	238696852	AGEHHWLQJBQEJJ-SKNVOMKLSA-N	168.576	-1.336	50	10	AAGE	
N#Cc1c(CO)cncc1B(O)O	238729353	OYAAJTAFVXZMIV-UHFFFAOYSA-N	177.956	-1.875	50	10	AAGE	
NNc1cc(C(=O)O)ccc1B(O)O	306898359	XADSECMUAZDIND-UHFFFAOYSA-N	195.971	-1.650	50	10	AAGE	
CC(CNNC(N)=O)=NNC(N)=O	383550747	SHDCOHABLJNIQM-UHFFFAOYSA-N	188.191	-1.797	50	10	AAGE	
CO[C@H](CCN)C(=O)NN(C)C	401330220	MZKWWGADVKPSDY-ZCFIWIBFSA-N	175.232	-1.057	50	10	AAGE	
CC(C)(O)[C@H](N)C(=O)NN	1880065740	YLQMQUZOAROQGO-GSVOUGTGSA-N	147.178	-1.926	50	10	AAGE	
CC1(C)[C@@H](O)CN1CC(=O)NN	1881527568	DYYRNBREPKIUHL-YFKPBYRVSA-N	173.216	-1.569	50	10	AAGE	
NNC(=O)CN1C[C@H]2CC[C@]2(CO)C1	1896244971	FJOSYJZJXAPCBG-VXNVDRBHSA-N	199.254	-1.319	50	10	AAGE	
NNC(=O)C(=O)N1C[C@H](O)C2(CC2)C1	1930235779	QXDMMCNFHSPADJ-YFKPBYRVSA-N	199.210	-2.040	50	10	AAGE	
CNC(C)(C)CNC(=O)C#CB(O)O	2241479398	XHSXKRAVLSDOPK-UHFFFAOYSA-N	198.031	-1.884	50	10	AAGE	
C[C@H](CO)NC(=O)C1(B(O)O)CC1	2241480570	JOWDGYALMJLTJB-RXMQYKEDSA-N	187.004	-1.510	50	10	AAGE	
CC(C)(CO)NCC(=O)NN	58851199	YJXIKRUSZXHRKG-UHFFFAOYSA-N	161.205	-1.663	50	10	AAGE	
Cc1cc(C(=O)NN)c(=O)[nH]n1	82449089	CWINMMVDRNOVDC-UHFFFAOYSA-N	168.156	-1.318	50	10	AAGE	
NC[C@@H]1CCN(CCC(=O)NN)C1	82468079	RONOFPOERNFVRL-ZETCQYMHSA-N	186.259	-1.353	50	10	AAGE	
CCCOc1cnc(B(O)O)cn1	198083644	UHZQQSMMRSECLI-UHFFFAOYSA-N	181.988	-1.055	50	10	AAGE	
COC(=O)c1cnccc1B(O)O	199526151	SQEBFUZRXLQWJA-UHFFFAOYSA-N	180.956	-1.452	50	10	AAGE	
NNC(=O)[C@@H](O)[C@@H](O)CO	222423411	DABFVTGKRSUBNK-HRFVKAFMSA-N	150.134	-3.310	50	10	AAGE	
COc1c(N)cncc1B(O)O	238428089	AJEQUZCKWYKZAP-UHFFFAOYSA-N	167.961	-1.648	50	10	AAGE	
Cc1ccc(B(O)O)c(CN)n1	238530224	WEIDBDAMJWIOSM-UHFFFAOYSA-N	165.989	-1.471	50	10	AAGE	
O=CNNC(=O)[C@@H]1CCOC1	307695773	BZOGMRMGGQVAFZ-RXMQYKEDSA-N	158.157	-1.200	50	10	AAGE	
COC[C@H](C(=O)NN)n1ccnn1	710720069	MHMFSFOIUDHVQM-RXMQYKEDSA-N	185.187	-1.545	50	10	AAGE	
O=C(NCB(O)O)C1(Cl)CC1	1880451123	SGPBISHOUSZXTE-UHFFFAOYSA-N	177.396	-1.114	50	10	AAGE	
C[C@H](NC(N)=O)C(=O)NNCCO	1929837486	AUMNCQXYSYKALU-BYPYZUCNSA-N	190.203	-2.344	50	10	AAGE	
NC(=O)[C@H]1C[C@H]1C(=O)NCB(O)O	2241523029	PIXHXEAKJKSGOL-IUYQGCFVSA-N	185.976	-2.764	50	10	AAGE	
NCc1cc(B(O)O)cc(CN)n1	197464524	FGEBBWSOICMCIK-UHFFFAOYSA-N	181.004	-2.321	50	10	AAGE	
Nc1nc(N)c(N)c(B(O)O)n1	204441667	FETXWOKKBCTMCQ-UHFFFAOYSA-N	168.953	-3.097	50	10	AAGE	
OB(O)CB(O)CB(O)O	306192549	SDVRXFNLNVCVSH-UHFFFAOYSA-N	145.525	-3.006	50	10	AAGE	
CC[C@H](C(=O)NN)N1CC[C@@H](N)C1	306479403	DFAPRFWWQCHHTN-RNFRBKRXSA-N	186.259	-1.212	50	10	AAGE	
CN(C)NC(=O)CNC(N)=O	306486209	IZBMYLHCFWOZHB-UHFFFAOYSA-N	160.177	-1.753	50	10	AAGE	
NNC(=O)[C@H](F)C1CNC1	307679671	MVQWXXCTTBMOBH-SCSAIBSYSA-N	147.153	-1.466	50	10	AAGE	
O=C[C@H](O)[C@H](Cl)[C@H](O)[C@@H](O)CO	307915809	JWYWFHQMFHJVRH-OMMKOOBNSA-N	198.602	-2.132	50	10	AAGE	
CN(C)NC(=O)[C@H]1OCC[C@@H]1N	575576749	AOUUXHJWCKZOJP-WDSKDSINSA-N	173.216	-1.305	50	10	AAGE	
CCn1nc(C)c(B(O)O)c1C(=O)O	689662475	IOTJTNVSBUGPCN-UHFFFAOYSA-N	197.987	-1.411	50	10	AAGE	
OB(O)C1=C=NN2CCNC[C-]12	885288209	VYFWOSARDDYSNC-UHFFFAOYSA-N	165.969	-2.040	50	10	AAGE	
COCC1(NC(=O)NN)COC1	1881123007	AAIYTPUAOJKAQG-UHFFFAOYSA-N	175.188	-1.425	50	10	AAGE	
C[C@H]1CNC(=O)CN1CC(=O)NN	1882315031	HUUXRTFFVRAFHC-YFKPBYRVSA-N	186.215	-2.203	50	10	AAGE	
C=C1C[C@@H]1C(=O)NCC#CB(O)O	1891203467	JBVVHVQOKRBWGD-ZETCQYMHSA-N	178.984	-1.306	50	10	AAGE	
C[C@H]1C[C@@]1(F)C(=O)NCC#CB(O)O	1905733278	UTYRQNAHSBFGCL-XPUUQOCRSA-N	198.990	-1.134	50	10	AAGE	
N#C[C@H](O)[C@H](N)CN1CCCC1=O	1952793677	MDUKVXFWTKKTGR-RQJHMYQMSA-N	183.211	-1.179	50	10	AAGE	
C[C@H](N)[C@H]1C[C@H]1C(=O)NN	1953175392	FCJYSXAPNNWRFI-VPENINKCSA-N	143.190	-1.040	50	10	AAGE	
NNC(=O)[C@@]1(CO)CCNC1	1953253524	UTFYJACDMOKAAU-LURJTMIESA-N	159.189	-2.052	50	10	AAGE	
NNC(=O)C(=O)N[C@@H]1CCC[C@H]1F	1954272291	SFXAEUCGPHYFBU-RFZPGFLSSA-N	189.190	-1.017	50	10	AAGE	
CC[C@@H](O)CCNC(=O)C#CB(O)O	2241471295	IGUWVPQRTXQZEG-SSDOTTSWSA-N	199.015	-1.721	50	10	AAGE	
O=C1CCN1C(=O)[C@H]1C[C@@H](B(O)O)C1	2241475081	QCZLIFFMWFWWQF-OLQVQODUSA-N	196.999	-1.002	50	10	AAGE	
CN(C)C(=O)c1cc(B(O)O)n[nH]1	2241475122	QZYXWPODDUKSMZ-UHFFFAOYSA-N	182.976	-2.209	50	10	AAGE	
CONC(=O)c1cn(C)c(B(O)O)n1	2241478997	PKCITBOFMGXUPA-UHFFFAOYSA-N	198.975	-2.609	50	10	AAGE	
O=C(C#CB(O)O)NOCCO	2241479094	REEDXPMKOJPSNO-UHFFFAOYSA-N	172.933	-2.958	50	10	AAGE	
NCC=CCNC(=O)[C@H]1C[C@@H]1B(O)O	2241496594	VKMPXTYIFPRICB-BQBZGAKWSA-N	198.031	-1.520	50	10	AAGE	
Cc1ccc(C(=O)NO)c(B(O)O)c1	2241584829	UKOCUOTYRYIYQE-UHFFFAOYSA-N	194.983	-1.206	50	10	AAGE	
N#CC1=C(C#N)C(=O)NC1=O	1756695	NWYGDAXTWDWSPQ-UHFFFAOYSA-N	147.093	-1.013	50	10	AAGE	
NNC(=O)C(=O)N1CCC(O)CC1	36948203	QKIUREYLXKZEGO-UHFFFAOYSA-N	187.199	-2.040	50	10	AAGE	
N#CC1=CNS(=O)(=O)N=C1N	105589169	MGTLYPDFCQCUSO-UHFFFAOYSA-N	172.169	-1.401	50	10	AAGE	
OC[C@H]1NC[C@@H](Cl)[C@@H]1O	238724631	IWEPYFZAWJSTGF-WDCZJNDASA-N	151.593	-1.081	50	10	AAGE	
NNC(=O)N[C@@H]1CONC1=O	307210892	NCJTWNOZZIXCGX-UWTATZPHSA-N	160.133	-2.411	50	10	AAGE	
CO[C@H]1C[C@H]1C(=O)NNC(N)=O	689975870	NBXIEDNMDQGJED-DMTCNVIQSA-N	173.172	-1.279	50	10	AAGE	
O=C1CCC[C@@H]1n1cc(B(O)O)cn1	716784407	QDWMMVNDZCVUFR-ZETCQYMHSA-N	193.999	-1.143	50	10	AAGE	
OC[C@@H]1O[C@@H](O)[C@H](O)[C@H](Cl)[C@H]1O	1085210834	CRJLKIILIKSPDH-DSOBHZJASA-N	198.602	-1.975	50	10	AAGE	
C=CC1(O)CN([C@H](C)C(=O)NN)C1	1883355666	UXYJWLPAIQUYKU-ZCFIWIBFSA-N	185.227	-1.403	50	10	AAGE	
NNC(=O)C1(N)COC1	1932897555	KDGMCJKUUVYAAX-UHFFFAOYSA-N	131.135	-2.296	50	10	AAGE	
COCCNc1ncccc1B(O)O	2210067973	JLBZQUYHZIMTOD-UHFFFAOYSA-N	196.015	-1.180	50	10	AAGE	
O=C(C#CB(O)O)NC[C@@H]1CCOC1	2241471753	MGUOYNJGVQXNCB-ZETCQYMHSA-N	196.999	-1.846	50	10	AAGE	
O=C(C#CB(O)O)N[C@H]1C[C@@H](O)C1	2241479269	VEKNPXBOAVSZJZ-OLQVQODUSA-N	182.972	-2.359	50	10	AAGE	
NC/C=C\CNC(=O)[C@H]1C[C@H]1B(O)O	2241535589	VKMPXTYIFPRICB-KVDIYFTISA-N	198.031	-1.520	50	10	AAGE	
O[C@H]1[C@@H](O)[C@@H](O)[C@@H](CCl)O[C@H]1O	5372074	QMWDIHPSUCUMFU-QBFJYBIGSA-N	198.602	-1.975	50	10	AAGE	
NCC(=O)N[C@@H](CCl)C(=O)O	26179910	SOGGVBPIKBZBLN-VKHMYHEASA-N	180.591	-1.247	50	10	AAGE	
COC(=O)CC(=O)NN	95933288	HLWKTSLMUJVIAY-UHFFFAOYSA-N	132.119	-1.461	50	10	AAGE	
CN(CB(O)O)C(=O)C(C)(C)N	200993773	CCCOLFVJTLYKCY-UHFFFAOYSA-N	174.009	-1.806	50	10	AAGE	
CCc1cc(B(O)O)n(C)n1	206063491	MKTDVMYWAJEDHK-UHFFFAOYSA-N	153.978	-1.338	50	10	AAGE	
CC[C@@H](CO)C(=O)NN	238271804	CLSAJSSACJKBCC-BYPYZUCNSA-N	132.163	-1.005	50	10	AAGE	
O=C1NCCc2ncc(B(O)O)cc21	238655083	WOQZEYNOFRCBLU-UHFFFAOYSA-N	191.983	-1.953	50	10	AAGE	
C[C@H](O)[C@]1(O)C=C[C@](O)(C#N)[C@H]1O	261501553	HGQUNQCSXPPEAJ-FKSUSPILSA-N	185.179	-1.716	50	10	AAGE	
Cn1nncc1/C=N/NC(N)=O	306679302	HOCOWJDFVKAWAD-FARCUNLSSA-N	168.160	-1.183	50	10	AAGE	
CN(NC(=O)c1c[nH]nn1)C(N)=O	306918605	CQPCVBQWFMZEHO-UHFFFAOYSA-N	184.159	-1.540	50	10	AAGE	
COC1CN(C(=O)NN)C1	307578922	OLUNEAOEJKKVPX-UHFFFAOYSA-N	145.162	-1.100	50	10	AAGE	
NC(=O)NN=Cc1cnc(O)nc1O	308259071	FCZOMWRIABJSMU-UHFFFAOYSA-N	197.154	-1.110	50	10	AAGE	
CN1CCN(C(=O)NN)C[C@@H]1CO	606260726	GMDWLABZUMBYRX-ZCFIWIBFSA-N	188.231	-1.822	50	10	AAGE	
NNC(=O)[C@@H]1[C@H]2CCNC[C@@H]21	721098920	HZQSXKOOFQVEFI-HCWXCVPCSA-N	155.201	-1.168	50	10	AAGE	
NNC(=O)CN1C[C@H]2C[C@@H](O)[C@H]1C2	1881840467	LVLQEAPXGTZEKB-FSDSQADBSA-N	185.227	-1.569	50	10	AAGE	
NNC(=O)C(=O)N1C[C@@H]2[C@H](CO)[C@@H]2C1	1885715466	LWYOZAPCKPBCMV-FPFOFBBKSA-N	199.210	-2.327	50	10	AAGE	
NNC(=O)C1[C@@H]2CC(N)C[C@@H]12	1953307900	OSYLNHXNBSFRBM-WATOWXBHSA-N	155.201	-1.040	50	10	AAGE	
C[C@@H]1C[C@H](F)CN1C(=O)C(=O)NN	1954489335	AUQDLCIKUYXPTM-UHNVWZDZSA-N	189.190	-1.065	50	10	AAGE	
O=C(CO)Nc1ccccc1B(O)O	2241561666	BCPQZMIQHMFNLR-UHFFFAOYSA-N	194.983	-1.703	50	10	AAGE	
COC(=O)N1CC[C@H]1C(=O)NN	212543204	YZRPGEVGILZMBL-BYPYZUCNSA-N	173.172	-1.183	50	10	AAGE	
